sample_id,language,smell_type,project_name,project_path,location,metric_value,evidence,reported_occurrence_count,listed_occurrence_count,group_occurrences,test_status,test_file,test_command,verification_mode,test_coverage,test_commit,target_context_json
11,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/editor/MapObjectivesDialog.java:method=rebuildObjectives|line=541,20.0,"The method 'rebuildObjectives(Seq<MapObjective>)' has a cognitive complexity of 20, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/editor/MapObjectivesDialog.java"", ""class"": ""MapObjectivesDialog"", ""method"": ""rebuildObjectives"", ""begin_line"": ""541"", ""end_line"": ""541""}",PASS_GE80,tests/src/test/java/mapobjectives_batch/MindustryMapObjectivesDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mapobjectives_batch.MindustryMapObjectivesDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,91.3,acde88dcdf,"{""target_class"":""MapObjectivesDialog""}"
12,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/entities/comp/PuddleComp.java:method=update|line=52,26.0,"The method 'update()' has a cognitive complexity of 26, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/entities/comp/PuddleComp.java"", ""class"": ""PuddleComp"", ""method"": ""update"", ""begin_line"": ""52"", ""end_line"": ""52""}",REVIEW_WITH_SUBSTITUTE_TEST,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,sample_optimized,-1,06a1397d310b,"{""target_class"":""PuddleComp""}"
13,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/entities/part/ShapePart.java:method=draw|line=23,29.0,"The method 'draw(PartParams)' has a cognitive complexity of 29, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/entities/part/ShapePart.java"", ""class"": ""ShapePart"", ""method"": ""draw"", ""begin_line"": ""23"", ""end_line"": ""23""}",PASS_GE80,tests/src/test/java/MindustryShapePartCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryShapePartCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""ShapePart""}"
14,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/game/FogControl.java:method=update|line=189,42.0,"The method 'update()' has a cognitive complexity of 42, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/game/FogControl.java"", ""class"": ""FogControl"", ""method"": ""update"", ""begin_line"": ""189"", ""end_line"": ""189""}",PASS_GE80,tests/src/test/java/MindustryFogControlCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryFogControlCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,98.6,acde88dcdf,"{""target_class"":""FogControl""}"
15,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/game/Schematics.java:method=create|line=373,51.0,"The method 'create(int, int, int, int)' has a cognitive complexity of 51, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/game/Schematics.java"", ""class"": ""Schematics"", ""method"": ""create"", ""begin_line"": ""373"", ""end_line"": ""373""}",PASS_GE80,tests/src/test/java/MindustrySchematicsCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustrySchematicsCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""Schematics""}"
16,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/DesktopInput.java:method=drawBottom|line=151,46.0,"The method 'drawBottom()' has a cognitive complexity of 46, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/input/DesktopInput.java"", ""class"": ""DesktopInput"", ""method"": ""drawBottom"", ""begin_line"": ""151"", ""end_line"": ""151""}",PASS_GE80,tests/src/test/java/MindustryCoverageBoostHarness.java;tests/src/test/java/MindustryDesktopInputCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryCoverageBoostHarness --tests MindustryDesktopInputCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf58,"{""target_class"":""DesktopInput""}"
17,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/DesktopInput.java:method=update|line=230,225.0,"The method 'update()' has a cognitive complexity of 225, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/input/DesktopInput.java"", ""class"": ""DesktopInput"", ""method"": ""update"", ""begin_line"": ""230"", ""end_line"": ""230""}",PASS_GE80,tests/src/test/java/MindustryCoverageBoostHarness.java;tests/src/test/java/MindustryDesktopInputCoverageBoost_ESTest.java;tests/src/test/java/mindustry/input/MindustryDesktopInputPackageCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryCoverageBoostHarness --tests MindustryDesktopInputCoverageBoost_ESTest --tests mindustry.input.MindustryDesktopInputPackageCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,82.6,acde88dcdf58,"{""target_class"":""DesktopInput""}"
18,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/DesktopInput.java:method=pollInputPlayer|line=561,177.0,"The method 'pollInputPlayer()' has a cognitive complexity of 177, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/input/DesktopInput.java"", ""class"": ""DesktopInput"", ""method"": ""pollInputPlayer"", ""begin_line"": ""561"", ""end_line"": ""561""}",PASS_GE80,tests/src/test/java/MindustryCoverageBoostHarness.java;tests/src/test/java/MindustryDesktopInputCoverageBoost_ESTest.java;tests/src/test/java/mindustry/input/MindustryDesktopInputPackageCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryCoverageBoostHarness --tests MindustryDesktopInputCoverageBoost_ESTest --tests mindustry.input.MindustryDesktopInputPackageCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,86.9,acde88dcdf58,"{""target_class"":""DesktopInput""}"
19,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/MobileInput.java:method=buildPlacementUI|line=192,54.0,"The method 'buildPlacementUI(Table)' has a cognitive complexity of 54, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/input/MobileInput.java"", ""class"": ""MobileInput"", ""method"": ""buildPlacementUI"", ""begin_line"": ""192"", ""end_line"": ""192""}",PASS_GE80,tests/src/test/java/MindustryMobileInputCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryMobileInputCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,82.0,acde88dcdf,"{""target_class"":""MobileInput""}"
20,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/io/TypeIO.java:method=writeStatus|line=770,29.0,"The method 'writeStatus(Writes, StatusEntry)' has a cognitive complexity of 29, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/io/TypeIO.java"", ""class"": ""TypeIO"", ""method"": ""writeStatus"", ""begin_line"": ""770"", ""end_line"": ""770""}",PASS_GE80,tests/src/test/java/MindustryTypeIOCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryTypeIOCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""TypeIO""}"
21,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/io/versions/LegacySaveVersion.java:method=readMap|line=19,46.0,"The method 'readMap(DataInput, WorldContext)' has a cognitive complexity of 46, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/io/versions/LegacySaveVersion.java"", ""class"": ""LegacySaveVersion"", ""method"": ""readMap"", ""begin_line"": ""19"", ""end_line"": ""19""}",PASS_GE80,tests/src/test/java/MindustryLegacySaveVersionCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLegacySaveVersionCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,96.0,acde88dcdf,"{""target_class"":""LegacySaveVersion""}"
22,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=run|line=199,45.0,"The method 'run(LExecutor)' has a cognitive complexity of 45, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.UnitLocateI"", ""method"": ""run"", ""begin_line"": ""199"", ""end_line"": ""199""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,92.7,acde88dcdf,"{""target_class"":""LExecutor.UnitLocateI""}"
23,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=run|line=694,41.0,"The method 'run(LExecutor)' has a cognitive complexity of 41, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.RadarI"", ""method"": ""run"", ""begin_line"": ""694"", ""end_line"": ""694""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,85.3,acde88dcdf,"{""target_class"":""LExecutor.RadarI""}"
24,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LStatements.java:method=build|line=490,20.0,"The method 'build(Table)' has a cognitive complexity of 20, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/logic/LStatements.java"", ""class"": ""LStatements.RadarStatement"", ""method"": ""build"", ""begin_line"": ""490"", ""end_line"": ""490""}",PASS_GE80,tests/src/test/java/MindustryLStatementsCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLStatementsCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,86.7,acde88dcdf,"{""target_class"":""LStatements.RadarStatement""}"
25,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/maps/filters/FilterOption.java:method=build|line=105,25.0,"The method 'build(Table)' has a cognitive complexity of 25, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/maps/filters/FilterOption.java"", ""class"": ""FilterOption.BlockOption"", ""method"": ""build"", ""begin_line"": ""105"", ""end_line"": ""105""}",PASS_GE80,tests/src/test/java/MindustryFilterOptionCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryFilterOptionCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,80.0,acde88dcdf,"{""target_class"":""FilterOption.BlockOption""}"
26,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/ModsDialog.java:method=setup|line=166,116.0,"The method 'setup()' has a cognitive complexity of 116, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/ModsDialog.java"", ""class"": ""ModsDialog"", ""method"": ""setup"", ""begin_line"": ""166"", ""end_line"": ""166""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustryModsDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustryModsDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,96.8,acde88dcdf,"{""target_class"":""ModsDialog""}"
27,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/PausedDialog.java:method=rebuild|line=44,59.0,"The method 'rebuild()' has a cognitive complexity of 59, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/PausedDialog.java"", ""class"": ""PausedDialog"", ""method"": ""rebuild"", ""begin_line"": ""44"", ""end_line"": ""44""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustryPausedDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustryPausedDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,87.1,acde88dcdf,"{""target_class"":""PausedDialog""}"
28,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/ResearchDialog.java:method=ResearchDialog|line=53,35.0,"The constructor 'ResearchDialog()' has a cognitive complexity of 35, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/ResearchDialog.java"", ""class"": ""ResearchDialog"", ""method"": ""ResearchDialog"", ""begin_line"": ""53"", ""end_line"": ""53""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustryResearchDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustryResearchDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,82.7,acde88dcdf,"{""target_class"":""ResearchDialog""}"
29,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/SchematicsDialog.java:method=setup|line=55,88.0,"The method 'setup()' has a cognitive complexity of 88, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/SchematicsDialog.java"", ""class"": ""SchematicsDialog"", ""method"": ""setup"", ""begin_line"": ""55"", ""end_line"": ""55""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustrySchematicsDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustrySchematicsDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,80.0,acde88dcdf,"{""target_class"":""SchematicsDialog""}"
30,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/SchematicsDialog.java:method=showNewIconTag|line=403,41.0,"The method 'showNewIconTag(Cons<String>)' has a cognitive complexity of 41, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/SchematicsDialog.java"", ""class"": ""SchematicsDialog"", ""method"": ""showNewIconTag"", ""begin_line"": ""403"", ""end_line"": ""403""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustrySchematicsDialogCoverageBoost_ESTest.java;tests/src/test/java/MindustryCoverageBoostHarness.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustrySchematicsDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,,"{""target_class"":""SchematicsDialog""}"
31,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/dialogs/SchematicsDialog.java:method=show|line=756,27.0,"The method 'show(Schematic)' has a cognitive complexity of 27, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/dialogs/SchematicsDialog.java"", ""class"": ""SchematicsDialog.SchematicInfoDialog"", ""method"": ""show"", ""begin_line"": ""756"", ""end_line"": ""756""}",PASS_GE80,tests/src/test/java/mindustry/ui/dialogs/MindustrySchematicsDialogCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.dialogs.MindustrySchematicsDialogCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,97.4,acde88dcdf,"{""target_class"":""SchematicsDialog.SchematicInfoDialog""}"
32,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/fragments/ConsoleFragment.java:method=ConsoleFragment|line=37,30.0,"The constructor 'ConsoleFragment()' has a cognitive complexity of 30, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/fragments/ConsoleFragment.java"", ""class"": ""ConsoleFragment"", ""method"": ""ConsoleFragment"", ""begin_line"": ""37"", ""end_line"": ""37""}",PASS_GE80,tests/src/test/java/MindustryConsoleFragmentCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryConsoleFragmentCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,93.5,acde88dcdf,"{""target_class"":""ConsoleFragment""}"
33,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/fragments/MenuFragment.java:method=build|line=33,29.0,"The method 'build(Group)' has a cognitive complexity of 29, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/fragments/MenuFragment.java"", ""class"": ""MenuFragment"", ""method"": ""build"", ""begin_line"": ""33"", ""end_line"": ""33""}",REVIEW_WITH_SUBSTITUTE_TEST,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,sample_optimized,-1,06a1397d310b,"{""target_class"":""MenuFragment""}"
34,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/fragments/PlacementFragment.java:method=updatePick|line=128,45.0,"The method 'updatePick(InputHandler)' has a cognitive complexity of 45, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/ui/fragments/PlacementFragment.java"", ""class"": ""PlacementFragment"", ""method"": ""updatePick"", ""begin_line"": ""128"", ""end_line"": ""128""}",PASS_GE80,tests/src/test/java/mindustry/ui/fragments/MindustryPlacementFragmentCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.fragments.MindustryPlacementFragmentCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,92.6,acde88dcdf,"{""target_class"":""PlacementFragment""}"
35,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/ConstructBlock.java:method=constructFinish|line=72,28.0,"The method 'constructFinish(Tile, Block, Unit, byte, Team, Object)' has a cognitive complexity of 28, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/world/blocks/ConstructBlock.java"", ""class"": ""ConstructBlock"", ""method"": ""constructFinish"", ""begin_line"": ""72"", ""end_line"": ""72""}",PASS_GE80,tests/src/test/java/MindustryConstructBlockCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryConstructBlockCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,88.9,acde88dcdf,"{""target_class"":""ConstructBlock""}"
36,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/campaign/Accelerator.java:method=beginLaunch|line=317,22.0,"The method 'beginLaunch(boolean)' has a cognitive complexity of 22, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/world/blocks/campaign/Accelerator.java"", ""class"": ""Accelerator.AcceleratorBuild"", ""method"": ""beginLaunch"", ""begin_line"": ""317"", ""end_line"": ""317""}",REVIEW_WITH_SUBSTITUTE_TEST,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,sample_optimized,-1,06a1397d310b,"{""target_class"":""Accelerator.AcceleratorBuild""}"
37,java,nested_complexity,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/defense/BuildTurret.java:method=updateTile|line=109,80.0,"The method 'updateTile()' has a cognitive complexity of 80, current threshold is 20",1,1,"{""file"": ""core/src/mindustry/world/blocks/defense/BuildTurret.java"", ""class"": ""BuildTurret.BuildTurretBuild"", ""method"": ""updateTile"", ""begin_line"": ""109"", ""end_line"": ""109""}",PASS_GE80,tests/src/test/java/MindustryBuildTurretCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryBuildTurretCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,83.9,acde88dcdf,"{""target_class"":""BuildTurret.BuildTurretBuild""}"
