sample_id,language,smell_type,project_name,project_path,location,metric_value,evidence,reported_occurrence_count,listed_occurrence_count,group_occurrences,test_status,test_file,test_command,verification_mode,test_coverage,test_commit,target_context_json
20,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/graphics/g3d/PlanetRenderer.java:method=drawArcLine|line=198,9.0,Avoid long parameter lists (9 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/graphics/g3d/PlanetRenderer.java"", ""class"": ""PlanetRenderer"", ""method"": ""drawArcLine"", ""begin_line"": ""198"", ""end_line"": ""198""}",PASS_GE80,tests/src/test/java/MindustryPlanetRendererCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryPlanetRendererCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""PlanetRenderer""}"
21,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/InputHandler.java:method=commandUnits|line=296,7.0,Avoid long parameter lists (7 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/input/InputHandler.java"", ""class"": ""InputHandler"", ""method"": ""commandUnits"", ""begin_line"": ""296"", ""end_line"": ""296""}",PASS_GE80,tests/src/test/java/MindustryInputHandlerCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryInputHandlerCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,90.9,acde88dcdf,"{""target_class"":""InputHandler""}"
22,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/InputHandler.java:method=drawBreakSelection|line=1533,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/input/InputHandler.java"", ""class"": ""InputHandler"", ""method"": ""drawBreakSelection"", ""begin_line"": ""1533"", ""end_line"": ""1533""}",PASS_GE80,tests/src/test/java/MindustryInputHandlerCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryInputHandlerCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,96.8,acde88dcdf,"{""target_class"":""InputHandler""}"
23,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=RadarI|line=680,7.0,Avoid long parameter lists (7 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.RadarI"", ""method"": ""RadarI"", ""begin_line"": ""680"", ""end_line"": ""680""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LExecutor.RadarI""}"
24,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=SelectI|line=824,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.SelectI"", ""method"": ""SelectI"", ""begin_line"": ""824"", ""end_line"": ""824""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LExecutor.SelectI""}"
25,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=SpawnUnitI|line=1437,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.SpawnUnitI"", ""method"": ""SpawnUnitI"", ""begin_line"": ""1437"", ""end_line"": ""1437""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LExecutor.SpawnUnitI""}"
26,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=SetRuleI|line=1538,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.SetRuleI"", ""method"": ""SetRuleI"", ""begin_line"": ""1538"", ""end_line"": ""1538""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LExecutor.SetRuleI""}"
27,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:method=logicExplosion|line=1785,9.0,Avoid long parameter lists (9 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor"", ""method"": ""logicExplosion"", ""begin_line"": ""1785"", ""end_line"": ""1785""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LExecutor""}"
28,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LStatements.java:method=addOp|line=1031,8.0,Avoid long parameter lists (8 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/logic/LStatements.java"", ""class"": ""LStatements.JumpStatement"", ""method"": ""addOp"", ""begin_line"": ""1031"", ""end_line"": ""1031""}",PASS_GE80,tests/src/test/java/MindustryLStatementsCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLStatementsCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""LStatements.JumpStatement""}"
29,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/maps/generators/BasicGenerator.java:method=pathfind|line=447,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/maps/generators/BasicGenerator.java"", ""class"": ""BasicGenerator"", ""method"": ""pathfind"", ""begin_line"": ""447"", ""end_line"": ""447""}",PASS_GE80,tests/src/test/java/MindustryBasicGeneratorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryBasicGeneratorCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""BasicGenerator""}"
30,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/maps/planet/SerpuloPlanetGenerator.java:method=noise|line=231,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/maps/planet/SerpuloPlanetGenerator.java"", ""class"": ""SerpuloPlanetGenerator"", ""method"": ""noise"", ""begin_line"": ""231"", ""end_line"": ""231""}",PASS_GE80,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""SerpuloPlanetGenerator""}"
31,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/net/BeControl.java:method=download|line=171,7.0,Avoid long parameter lists (7 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/net/BeControl.java"", ""class"": ""BeControl"", ""method"": ""download"", ""begin_line"": ""171"", ""end_line"": ""171""}",PASS_GE80,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,sample_optimized,90.0,acde88dcdf58,"{""target_class"":""BeControl""}"
32,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/Planet.java:method=drawArcLine|line=607,9.0,Avoid long parameter lists (9 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/type/Planet.java"", ""class"": ""Planet"", ""method"": ""drawArcLine"", ""begin_line"": ""607"", ""end_line"": ""607""}",PASS_GE80,tests/src/test/java/MindustryPlanetCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryPlanetCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""Planet""}"
33,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/Weather.java:method=drawNoiseLayers|line=237,13.0,Avoid long parameter lists (13 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/type/Weather.java"", ""class"": ""Weather"", ""method"": ""drawNoiseLayers"", ""begin_line"": ""237"", ""end_line"": ""238""}",PASS_GE80,tests/src/test/java/MindustryWeatherCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryWeatherCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""Weather""}"
34,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/weapons/PointDefenseBulletWeapon.java:method=findTarget|line=28,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/type/weapons/PointDefenseBulletWeapon.java"", ""class"": ""PointDefenseBulletWeapon"", ""method"": ""findTarget"", ""begin_line"": ""28"", ""end_line"": ""28""}",PASS_GE80,tests/src/test/java/MindustryPointDefenseBulletWeaponCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryPointDefenseBulletWeaponCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""PointDefenseBulletWeapon""}"
35,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/Build.java:method=validPlace|line=167,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/world/Build.java"", ""class"": ""Build"", ""method"": ""validPlace"", ""begin_line"": ""167"", ""end_line"": ""167""}",PASS_GE80,tests/src/test/java/MindustryBuildCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryBuildCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""Build""}"
36,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/Build.java:method=validPlaceIgnoreUnits|line=182,7.0,Avoid long parameter lists (7 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/world/Build.java"", ""class"": ""Build"", ""method"": ""validPlaceIgnoreUnits"", ""begin_line"": ""182"", ""end_line"": ""182""}",PASS_GE80,tests/src/test/java/MindustryBuildCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryBuildCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,88.7,acde88dcdf,"{""target_class"":""Build""}"
37,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/ConstructBlock.java:method=constructFinish|line=72,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/world/blocks/ConstructBlock.java"", ""class"": ""ConstructBlock"", ""method"": ""constructFinish"", ""begin_line"": ""72"", ""end_line"": ""72""}",PASS_GE80,tests/src/test/java/MindustryConstructBlockCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryConstructBlockCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,88.9,acde88dcdf,"{""target_class"":""ConstructBlock""}"
38,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/liquid/Conduit.java:method=blends|line=132,6.0,Avoid long parameter lists (6 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/world/blocks/liquid/Conduit.java"", ""class"": ""Conduit"", ""method"": ""blends"", ""begin_line"": ""132"", ""end_line"": ""132""}",PASS_GE80,tests/src/test/java/MindustryConduitCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryConduitCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""Conduit""}"
39,java,long_parameter_list,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/world/blocks/units/RepairTurret.java:method=drawBeam|line=106,19.0,Avoid long parameter lists (19 parameters - threshold is 6).,1,1,"{""file"": ""core/src/mindustry/world/blocks/units/RepairTurret.java"", ""class"": ""RepairTurret"", ""method"": ""drawBeam"", ""begin_line"": ""106"", ""end_line"": ""110""}",PASS_GE80,tests/src/test/java/MindustryRepairTurretCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryRepairTurretCoverageBoost_ESTest --no-build-cache --no-daemon,sample_optimized,100.0,acde88dcdf,"{""target_class"":""RepairTurret""}"
