sample_id,language,smell_type,project_name,project_path,file,method,begin_line,end_line,metric_value,location,is_test
11,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/compiler/kotlin/generator.cc,"KotlinGenerator::Generate(const FileDescriptor* file, const std::string& parameter, GeneratorContext* context, std::string* error)",38,143,9,"/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/compiler/kotlin/generator.cc:method=KotlinGenerator::Generate(const FileDescriptor* file, const std::string& parameter, GeneratorContext* context, std::string* error)|line=38",0
12,cpp,nested_complexity,yaml-cpp,/Users/a1-6/Code/Project/CPP_Project/yaml-cpp,src/scanscalar.cpp,"ScanScalar(Stream& INPUT, ScanScalarParams& params)",21,250,5,"/Users/a1-6/Code/Project/CPP_Project/yaml-cpp/src/scanscalar.cpp:method=ScanScalar(Stream& INPUT, ScanScalarParams& params)|line=21",0
13,cpp,nested_complexity,Catch2,/Users/a1-6/Code/Project/CPP_Project/Catch2,src/catch2/reporters/catch_reporter_console.cpp,"Duration(double inNanoseconds, Unit units = Unit::Auto)",234,250,5,"/Users/a1-6/Code/Project/CPP_Project/Catch2/src/catch2/reporters/catch_reporter_console.cpp:method=Duration(double inNanoseconds, Unit units = Unit::Auto)|line=234",0
14,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Foundation/src/SyslogChannel.cpp,SyslogChannel::getProperty(const std::string& name),149,229,22,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Foundation/src/SyslogChannel.cpp:method=SyslogChannel::getProperty(const std::string& name)|line=149,0
15,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/io/coded_stream.cc,"ReadVarint64FromArray(const uint8_t* buffer, uint64_t* value)",470,501,9,"/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/io/coded_stream.cc:method=ReadVarint64FromArray(const uint8_t* buffer, uint64_t* value)|line=470",0
16,cpp,nested_complexity,yaml-cpp,/Users/a1-6/Code/Project/CPP_Project/yaml-cpp,src/scantoken.cpp,Scanner::ScanBlockScalar(),375,436,5,/Users/a1-6/Code/Project/CPP_Project/yaml-cpp/src/scantoken.cpp:method=Scanner::ScanBlockScalar()|line=375,0
17,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Foundation/src/URI.cpp,URI::getWellKnownPort(),727,767,18,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Foundation/src/URI.cpp:method=URI::getWellKnownPort()|line=727,0
18,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/io/tokenizer.cc,Tokenizer::Next(),609,708,9,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/io/tokenizer.cc:method=Tokenizer::Next()|line=609,0
19,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Foundation/src/ConsoleChannel.cpp,ColorConsoleChannel::parseColor(const std::string& color),192,229,17,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Foundation/src/ConsoleChannel.cpp:method=ColorConsoleChannel::parseColor(const std::string& color)|line=192,0
20,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/reflection_ops.cc,"ReflectionOps::IsInitialized(const Message& message, bool check_fields, bool check_descendants)",171,242,9,"/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/reflection_ops.cc:method=ReflectionOps::IsInitialized(const Message& message, bool check_fields, bool check_descendants)|line=171",0
21,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Foundation/src/WindowsConsoleChannel.cpp,WindowsColorConsoleChannel::parseColor(const std::string& color),202,239,17,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Foundation/src/WindowsConsoleChannel.cpp:method=WindowsColorConsoleChannel::parseColor(const std::string& color)|line=202,0
22,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/compiler/java/generator.cc,"JavaGenerator::Generate(const FileDescriptor* file, const std::string& parameter, GeneratorContext* context, std::string* error)",45,183,8,"/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/compiler/java/generator.cc:method=JavaGenerator::Generate(const FileDescriptor* file, const std::string& parameter, GeneratorContext* context, std::string* error)|line=45",0
23,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Data/src/SQLChannel.cpp,"SQLChannel::setProperty(const std::string& name, const std::string& value)",546,668,16,"/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Data/src/SQLChannel.cpp:method=SQLChannel::setProperty(const std::string& name, const std::string& value)|line=546",0
24,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/io/tokenizer.cc,Tokenizer::ConsumeString(char delimiter),378,441,8,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/io/tokenizer.cc:method=Tokenizer::ConsumeString(char delimiter)|line=378,0
25,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,PageCompiler/src/PageReader.cpp,PageReader::parse(std::istream& pageStream),61,249,16,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/PageCompiler/src/PageReader.cpp:method=PageReader::parse(std::istream& pageStream)|line=61,0
26,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/compiler/cpp/message.cc,MessageGenerator::GetNewOp(io::Printer* arena_emitter),3794,3913,7,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/compiler/cpp/message.cc:method=MessageGenerator::GetNewOp(io::Printer* arena_emitter)|line=3794,0
27,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Data/src/SQLChannel.cpp,SQLChannel::getProperty(const std::string& name),671,742,15,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Data/src/SQLChannel.cpp:method=SQLChannel::getProperty(const std::string& name)|line=671,0
28,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/compiler/cpp/tools/analyze_profile_proto.cc,"AnalyzeProfileProto(std::ostream& stream, absl::string_view proto_profile, const AnalyzeProfileProtoOptions& options)",388,461,7,"/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/compiler/cpp/tools/analyze_profile_proto.cc:method=AnalyzeProfileProto(std::ostream& stream, absl::string_view proto_profile, const AnalyzeProfileProtoOptions& options)|line=388",0
29,cpp,nested_complexity,poco-poco-1.14.2-release,/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release,Foundation/src/FileChannel.cpp,"FileChannel::createRotationStrategy(const std::string& rotation, const std::string& times)",232,283,14,"/Users/a1-6/Code/Project/CPP_Project/poco-poco-1.14.2-release/Foundation/src/FileChannel.cpp:method=FileChannel::createRotationStrategy(const std::string& rotation, const std::string& times)|line=232",0
30,cpp,nested_complexity,protobuf-29.3,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3,src/google/protobuf/compiler/cpp/message.cc,MessageGenerator::GenerateClassSpecificMergeImpl(io::Printer* p),4128,4348,6,/Users/a1-6/Code/Project/CPP_Project/protobuf-29.3/src/google/protobuf/compiler/cpp/message.cc:method=MessageGenerator::GenerateClassSpecificMergeImpl(io::Printer* p)|line=4128,0
